inventory_id,source_path,line,anchor,rule_text,extraction_basis,decision_kind,language,domain,backend_expected,detector_expected,fixture_expected,test_expected,failure_criterion,source_hash
ARS-RULE-00377,ai-ressources/code-conventions/drizzle.md,86,#transactions,Never use raw `BEGIN TRANSACTION` SQL with D1,list-or-table-row+normative-keyword,executable-candidate,sql,code,source-family:database_sql,source-family.database_sql.detector,generated/database_sql,pytest:tests/test_conventions_source_family_checks.py::database_sql,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:8ebd825951554dccccedba35c109695ad2a0f877e4649e7cf4ac278ead55f266
ARS-RULE-00382,ai-ressources/code-conventions/drizzle.md,100,#d1-specific,Use `db.batch()` instead of transactions,list-or-table-row+normative-keyword,executable-candidate,sql,code,source-family:database_sql,source-family.database_sql.detector,generated/database_sql,pytest:tests/test_conventions_source_family_checks.py::database_sql,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:8ebd825951554dccccedba35c109695ad2a0f877e4649e7cf4ac278ead55f266
ARS-RULE-00384,ai-ressources/code-conventions/drizzle.md,104,#postgresql-specific-neon-supabase,Use `pgTable` from `drizzle-orm/pg-core`,list-or-table-row+normative-keyword,executable-candidate,sql,code,source-family:database_sql,source-family.database_sql.detector,generated/database_sql,pytest:tests/test_conventions_source_family_checks.py::database_sql,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:8ebd825951554dccccedba35c109695ad2a0f877e4649e7cf4ac278ead55f266
ARS-RULE-00386,ai-ressources/code-conventions/drizzle.md,106,#postgresql-specific-neon-supabase,"Use `drizzle-kit push` for rapid prototyping, `generate` + `migrate` for production",list-or-table-row+normative-keyword,executable-candidate,sql,code,source-family:database_sql,source-family.database_sql.detector,generated/database_sql,pytest:tests/test_conventions_source_family_checks.py::database_sql,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:8ebd825951554dccccedba35c109695ad2a0f877e4649e7cf4ac278ead55f266
ARS-RULE-00388,ai-ressources/code-conventions/drizzle.md,110,#anti-patterns,No `SELECT *` — always specify columns or use typed select,list-or-table-row+normative-keyword,executable-candidate,sql,code,source-family:database_sql,source-family.database_sql.detector,generated/database_sql,pytest:tests/test_conventions_source_family_checks.py::database_sql,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:8ebd825951554dccccedba35c109695ad2a0f877e4649e7cf4ac278ead55f266
ARS-RULE-00389,ai-ressources/code-conventions/drizzle.md,111,#anti-patterns,No skipping migration review — always check generated SQL,list-or-table-row+normative-keyword,executable-candidate,sql,code,source-family:database_sql,source-family.database_sql.detector,generated/database_sql,pytest:tests/test_conventions_source_family_checks.py::database_sql,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:8ebd825951554dccccedba35c109695ad2a0f877e4649e7cf4ac278ead55f266
ARS-RULE-00391,ai-ressources/code-conventions/general.md,9,#1-general-principles,Explicit over implicit — always favor clarity,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00393,ai-ressources/code-conventions/general.md,11,#1-general-principles,Minimal dependencies — prefer standard library,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00395,ai-ressources/code-conventions/general.md,14,#2-type-safety,"Use the type system to its fullest — avoid untyped containers (`any`, `object`, `void*`, `interface{}`)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00400,ai-ressources/code-conventions/general.md,20,#3-project-structure,"Avoid catch-all folders: `utils/`, `helpers/`, `misc/`, `common/`",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00408,ai-ressources/code-conventions/general.md,30,#5-naming,"**Functions**: action verbs (`getUserById`, `createInvoice`). Avoid vague names: `handle`, `process`, `doStuff`",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00414,ai-ressources/code-conventions/general.md,37,#6-functions,"Prefer pure functions when possible (no side effects, deterministic)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00416,ai-ressources/code-conventions/general.md,39,#6-functions,Avoid deep nesting — return early,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00417,ai-ressources/code-conventions/general.md,41,#7-error-handling,Never silently swallow errors,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00420,ai-ressources/code-conventions/general.md,44,#7-error-handling,"Internal functions should propagate errors, not catch them",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00422,ai-ressources/code-conventions/general.md,47,#8-async-concurrency,Use the language's idiomatic async model,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
ARS-RULE-00423,ai-ressources/code-conventions/general.md,48,#8-async-concurrency,Always handle async errors,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:7057068adff597da7c603b4ab010ae0acf0c7e7d758d45c00ff6260a9c5e19e2
